"model","strategy","cohort","time_month","threshold","net_benefit"
"cox","refit","training",6,0.01,0.372025383395029
"cox","refit","training",6,0.02,0.365617479143958
"cox","refit","training",6,0.03,0.359077453155751
"cox","refit","training",6,0.04,0.352401176626124
"cox","refit","training",6,0.05,0.345584346906399
"cox","refit","training",6,0.06,0.338816565476282
"cox","refit","training",6,0.07,0.33181581685744
"cox","refit","training",6,0.08,0.325124901956223
"cox","refit","training",6,0.09,0.318419897140353
"cox","refit","training",6,0.1,0.311250771724031
"cox","refit","training",6,0.11,0.303957656298954
"cox","refit","training",6,0.12,0.297758965664712
"cox","refit","training",6,0.13,0.289631456639679
"cox","refit","training",6,0.14,0.28476635518473
"cox","refit","training",6,0.15,0.279181204551119
"cox","refit","training",6,0.16,0.273511510041683
"cox","refit","training",6,0.17,0.266514413734342
"cox","refit","training",6,0.18,0.260553160166985
"cox","refit","training",6,0.19,0.251102756566758
"cox","refit","training",6,0.2,0.248154396851459
"cox","refit","training",6,0.21,0.240314294320181
"cox","refit","training",6,0.22,0.237554797353185
"cox","refit","training",6,0.23,0.229703428292138
"cox","refit","training",6,0.24,0.222145858754117
"cox","refit","training",6,0.25,0.219586759434957
"cox","refit","training",6,0.26,0.217909946236559
"cox","refit","training",6,0.27,0.214263152615031
"cox","refit","training",6,0.28,0.211244968496881
"cox","refit","training",6,0.29,0.204989021318185
"cox","refit","training",6,0.3,0.198319810240875
"cox","refit","training",6,0.31,0.197382603501117
"cox","refit","training",6,0.32,0.194314687926723
"cox","refit","training",6,0.33,0.188874620021335
"cox","refit","training",6,0.34,0.184922473972665
"cox","refit","training",6,0.35,0.178057596869632
"cox","refit","training",6,0.36,0.163703211699426
"cox","refit","training",6,0.37,0.160893874247227
"cox","refit","training",6,0.38,0.156589724407159
"cox","refit","training",6,0.39,0.153152902307597
"cox","refit","training",6,0.4,0.145964574055972
"cox","refit","training",6,0.41,0.146419406719798
"cox","refit","training",6,0.42,0.141129032258064
"cox","refit","training",6,0.43,0.136191398762254
"cox","refit","training",6,0.44,0.134427372582614
"cox","refit","training",6,0.45,0.126765970515971
"cox","refit","training",6,0.46,0.12148767644586
"cox","refit","training",6,0.47,0.119935129329084
"cox","refit","training",6,0.48,0.115886437855977
"cox","refit","training",6,0.49,0.106350330799907
"cox","refit","training",6,0.5,0.0988606526631658
"cox","refit","training",6,0.51,0.0946735561135793
"cox","refit","training",6,0.52,0.0919675782326992
"cox","refit","training",6,0.53,0.0905103303531251
"cox","refit","training",6,0.54,0.0867998184403159
"cox","refit","training",6,0.55,0.0836213517665131
"cox","refit","training",6,0.56,0.082457938223773
"cox","refit","training",6,0.57,0.0791000306894906
"cox","refit","training",6,0.58,0.07903972520908
"cox","refit","training",6,0.59,0.0794087299470589
"cox","refit","training",6,0.6,0.0812874678846703
"cox","refit","training",6,0.61,0.0832289383025368
"cox","refit","training",6,0.62,0.0785674015194389
"cox","refit","training",6,0.63,0.0701644450052769
"cox","refit","training",6,0.64,0.0670860712863401
"cox","refit","training",6,0.65,0.059678728529535
"cox","refit","training",6,0.66,0.0640527268254972
"cox","refit","training",6,0.67,0.051749008906267
"cox","refit","training",6,0.68,0.049773185483871
"cox","refit","training",6,0.69,0.0458506763787721
"cox","refit","training",6,0.7,0.0446908602150538
"cox","refit","training",6,0.71,0.0426167964404894
"cox","refit","training",6,0.72,0.0455069124423963
"cox","refit","training",6,0.73,0.0453255675029869
"cox","refit","training",6,0.74,0.0407102977667494
"cox","refit","training",6,0.75,0.0372983870967742
"cox","refit","training",6,0.76,0.0319220430107527
"cox","refit","training",6,0.77,0.0257713884992987
"cox","refit","training",6,0.78,0.0229105571847507
"cox","refit","training",6,0.79,0.0261616743471582
"cox","refit","training",6,0.8,0.0231854838709678
"cox","refit","training",6,0.81,0.0140598471986418
"cox","refit","training",6,0.82,0.00985663082437275
"cox","refit","training",6,0.83,0.00652277039848197
"cox","refit","training",6,0.84,0.00100806451612902
"cox","refit","training",6,0.85,-0.00571236559139784
"cox","refit","training",6,0.86,-0.0126728110599078
"cox","refit","training",6,0.87,-0.0158964019851117
"cox","refit","training",6,0.88,-0.0120967741935484
"cox","refit","training",6,0.89,-0.0164039589442815
"cox","refit","training",6,0.9,-0.0100806451612903
"cox","refit","training",6,0.91,-0.014336917562724
"cox","refit","training",6,0.92,-0.00655241935483871
"cox","refit","training",6,0.93,-0.00835253456221199
"cox","refit","training",6,0.94,-0.0117607526881721
"cox","refit","training",6,0.95,-0.0151209677419355
"cox","refit","training",6,0.96,0.0030241935483871
"cox","refit","training",6,0.97,0.0030241935483871
"cox","refit","training",6,0.98,0.00100806451612903
"cox","refit","training",6,0.99,NA
"cox","refit","validation",6,0.01,0.345304900860457
"cox","refit","validation",6,0.02,0.338624338624339
"cox","refit","validation",6,0.03,0.331806032836961
"cox","refit","validation",6,0.04,0.324845679012346
"cox","refit","validation",6,0.05,0.318390962640586
"cox","refit","validation",6,0.06,0.311531189702283
"cox","refit","validation",6,0.07,0.300872172627197
"cox","refit","validation",6,0.08,0.294292165511447
"cox","refit","validation",6,0.09,0.288149627096496
"cox","refit","validation",6,0.1,0.282594086021505
"cox","refit","validation",6,0.11,0.271209481623413
"cox","refit","validation",6,0.12,0.265375321682925
"cox","refit","validation",6,0.13,0.255026934552112
"cox","refit","validation",6,0.14,0.251422648442859
"cox","refit","validation",6,0.15,0.249024878768712
"cox","refit","validation",6,0.16,0.243364788829631
"cox","refit","validation",6,0.17,0.23537980001303
"cox","refit","validation",6,0.18,0.225904799370574
"cox","refit","validation",6,0.19,0.220335402278754
"cox","refit","validation",6,0.2,0.217332409274194
"cox","refit","validation",6,0.21,0.210609333631897
"cox","refit","validation",6,0.22,0.194995864350703
"cox","refit","validation",6,0.23,0.19053374698536
"cox","refit","validation",6,0.24,0.179162624302692
"cox","refit","validation",6,0.25,0.177893738140417
"cox","refit","validation",6,0.26,0.169899738448125
"cox","refit","validation",6,0.27,0.161456031816173
"cox","refit","validation",6,0.28,0.155913978494624
"cox","refit","validation",6,0.29,0.147376192639709
"cox","refit","validation",6,0.3,0.14573732718894
"cox","refit","validation",6,0.31,0.156030855539972
"cox","refit","validation",6,0.32,0.143975332068311
"cox","refit","validation",6,0.33,0.136735676456427
"cox","refit","validation",6,0.34,0.131964809384164
"cox","refit","validation",6,0.35,0.13151364764268
"cox","refit","validation",6,0.36,0.127772177419355
"cox","refit","validation",6,0.37,0.135112647209421
"cox","refit","validation",6,0.38,0.134365244536941
"cox","refit","validation",6,0.39,0.134122157588577
"cox","refit","validation",6,0.4,0.129032258064516
"cox","refit","validation",6,0.41,0.125273373428103
"cox","refit","validation",6,0.42,0.131952169076752
"cox","refit","validation",6,0.43,0.134620826259196
"cox","refit","validation",6,0.44,0.129608294930876
"cox","refit","validation",6,0.45,0.126466275659824
"cox","refit","validation",6,0.46,0.125448028673835
"cox","refit","validation",6,0.47,0.118000608642727
"cox","refit","validation",6,0.48,0.107009925558313
"cox","refit","validation",6,0.49,0.0917141049968375
"cox","refit","validation",6,0.5,0.0887096774193549
"cox","refit","validation",6,0.51,0.0860763660302831
"cox","refit","validation",6,0.52,0.0836693548387097
"cox","refit","validation",6,0.53,0.0734385724090597
"cox","refit","validation",6,0.54,0.0715287517531557
"cox","refit","validation",6,0.55,0.0568996415770609
"cox","refit","validation",6,0.56,0.0542521994134897
"cox","refit","validation",6,0.57,0.0514816204051012
"cox","refit","validation",6,0.58,0.0501152073732719
"cox","refit","validation",6,0.59,0.0468135326514555
"cox","refit","validation",6,0.6,0.0403225806451613
"cox","refit","validation",6,0.61,0.0463192721257237
"cox","refit","validation",6,0.62,0.0532682512733447
"cox","refit","validation",6,0.63,0.0475152571926766
"cox","refit","validation",6,0.64,0.0376344086021506
"cox","refit","validation",6,0.65,0.0432027649769585
"cox","refit","validation",6,0.66,0.0415085388994307
"cox","refit","validation",6,0.67,0.0438660801564027
"cox","refit","validation",6,0.68,0.0594758064516129
"cox","refit","validation",6,0.69,0.054630593132154
"cox","refit","validation",6,0.7,0.0537634408602151
"cox","refit","validation",6,0.71,0.0488042269187987
"cox","refit","validation",6,0.72,0.054147465437788
"cox","refit","validation",6,0.73,0.0495818399044206
"cox","refit","validation",6,0.74,0.0449751861042184
"cox","refit","validation",6,0.75,0.0403225806451613
"cox","refit","validation",6,0.76,0.0443548387096774
"cox","refit","validation",6,0.77,0.0443548387096774
"cox","refit","validation",6,0.78,0.0403225806451613
"cox","refit","validation",6,0.79,0.0403225806451613
"cox","refit","validation",6,0.8,0.0362903225806452
"cox","refit","validation",6,0.81,0.0362903225806452
"cox","refit","validation",6,0.82,0.032258064516129
"cox","refit","validation",6,0.83,0.032258064516129
"cox","refit","validation",6,0.84,0.032258064516129
"cox","refit","validation",6,0.85,0.032258064516129
"cox","refit","validation",6,0.86,0.0282258064516129
"cox","refit","validation",6,0.87,0.0241935483870968
"cox","refit","validation",6,0.88,0.0201612903225806
"cox","refit","validation",6,0.89,0.0120967741935484
"cox","refit","validation",6,0.9,0.0120967741935484
"cox","refit","validation",6,0.91,0.00403225806451613
"cox","refit","validation",6,0.92,0.00403225806451613
"cox","refit","validation",6,0.93,0.00403225806451613
"cox","refit","validation",6,0.94,NA
"cox","refit","validation",6,0.95,NA
"cox","refit","validation",6,0.96,NA
"cox","refit","validation",6,0.97,NA
"cox","refit","validation",6,0.98,NA
"cox","refit","validation",6,0.99,NA
"cox","external","validation",6,0.01,0.345304900860457
"cox","external","validation",6,0.02,0.338624338624339
"cox","external","validation",6,0.03,0.331806032836961
"cox","external","validation",6,0.04,0.324845679012346
"cox","external","validation",6,0.05,0.317738791423002
"cox","external","validation",6,0.06,0.310480693459417
"cox","external","validation",6,0.07,0.303066507367583
"cox","external","validation",6,0.08,0.296559041015612
"cox","external","validation",6,0.09,0.288961852171757
"cox","external","validation",6,0.1,0.281649421789409
"cox","external","validation",6,0.11,0.274263332926794
"cox","external","validation",6,0.12,0.262752739620312
"cox","external","validation",6,0.13,0.253596634465224
"cox","external","validation",6,0.14,0.249503524358247
"cox","external","validation",6,0.15,0.230879649202151
"cox","external","validation",6,0.16,0.229075850043592
"cox","external","validation",6,0.17,0.218957538769043
"cox","external","validation",6,0.18,0.213832200044833
"cox","external","validation",6,0.19,0.205781343696929
"cox","external","validation",6,0.2,0.20412106374808
"cox","external","validation",6,0.21,0.190871771561233
"cox","external","validation",6,0.22,0.180531500324746
"cox","external","validation",6,0.23,0.174717501330404
"cox","external","validation",6,0.24,0.16333592718355
"cox","external","validation",6,0.25,0.165705203673181
"cox","external","validation",6,0.26,0.159128750385117
"cox","external","validation",6,0.27,0.151764233458887
"cox","external","validation",6,0.28,0.145877401727481
"cox","external","validation",6,0.29,0.142901551926158
"cox","external","validation",6,0.3,0.139681012979326
"cox","external","validation",6,0.31,0.142451710107897
"cox","external","validation",6,0.32,0.140544611592559
"cox","external","validation",6,0.33,0.133067132779301
"cox","external","validation",6,0.34,0.125841750841751
"cox","external","validation",6,0.35,0.121851148035305
"cox","external","validation",6,0.36,0.128647422624237
"cox","external","validation",6,0.37,0.127423012215639
"cox","external","validation",6,0.38,0.118676906829018
"cox","external","validation",6,0.39,0.119920270105357
"cox","external","validation",6,0.4,0.113299841353781
"cox","external","validation",6,0.41,0.111095661846496
"cox","external","validation",6,0.42,0.106324278438031
"cox","external","validation",6,0.43,0.105702764976959
"cox","external","validation",6,0.44,0.0978739002932552
"cox","external","validation",6,0.45,0.0925263067103675
"cox","external","validation",6,0.46,0.0887887413029728
"cox","external","validation",6,0.47,0.0808734023128423
"cox","external","validation",6,0.48,0.0766129032258064
"cox","external","validation",6,0.49,0.0644370651486401
"cox","external","validation",6,0.5,0.0645161290322581
"cox","external","validation",6,0.51,0.0649275839368006
"cox","external","validation",6,0.52,0.0658602150537635
"cox","external","validation",6,0.53,0.0622855181880577
"cox","external","validation",6,0.54,0.063288920056101
"cox","external","validation",6,0.55,0.0564516129032258
"cox","external","validation",6,0.56,0.0538856304985337
"cox","external","validation",6,0.57,0.0556076519129782
"cox","external","validation",6,0.58,0.0687403993855607
"cox","external","validation",6,0.59,0.0790715971675846
"cox","external","validation",6,0.6,0.0766129032258065
"cox","external","validation",6,0.61,0.0699958643507031
"cox","external","validation",6,0.62,0.0698217317487267
"cox","external","validation",6,0.63,0.0797733217088056
"cox","external","validation",6,0.64,0.0851254480286739
"cox","external","validation",6,0.65,0.0754608294930876
"cox","external","validation",6,0.66,0.0815939278937381
"cox","external","validation",6,0.67,0.0680596285434995
"cox","external","validation",6,0.68,0.0625
"cox","external","validation",6,0.69,0.0568418314255983
"cox","external","validation",6,0.7,0.0604838709677419
"cox","external","validation",6,0.71,0.0550611790878754
"cox","external","validation",6,0.72,0.0535714285714286
"cox","external","validation",6,0.73,0.0479390681003584
"cox","external","validation",6,0.74,0.0536600496277916
"cox","external","validation",6,0.75,0.0524193548387097
"cox","external","validation",6,0.76,0.0510752688172043
"cox","external","validation",6,0.77,0.0550490883590463
"cox","external","validation",6,0.78,0.0542521994134897
"cox","external","validation",6,0.79,0.0533794162826421
"cox","external","validation",6,0.8,0.0483870967741935
"cox","external","validation",6,0.81,0.0564516129032258
"cox","external","validation",6,0.82,0.0564516129032258
"cox","external","validation",6,0.83,0.0443548387096774
"cox","external","validation",6,0.84,0.0362903225806452
"cox","external","validation",6,0.85,0.032258064516129
"cox","external","validation",6,0.86,0.0241935483870968
"cox","external","validation",6,0.87,0.0201612903225806
"cox","external","validation",6,0.88,0.0161290322580645
"cox","external","validation",6,0.89,0.0161290322580645
"cox","external","validation",6,0.9,0.0120967741935484
"cox","external","validation",6,0.91,0.00806451612903226
"cox","external","validation",6,0.92,0.00806451612903226
"cox","external","validation",6,0.93,0.00806451612903226
"cox","external","validation",6,0.94,0.00403225806451613
"cox","external","validation",6,0.95,NA
"cox","external","validation",6,0.96,NA
"cox","external","validation",6,0.97,NA
"cox","external","validation",6,0.98,NA
"cox","external","validation",6,0.99,NA
"cox","refit","training",12,0.01,0.59560479907748
"cox","refit","training",12,0.02,0.591478317435413
"cox","refit","training",12,0.03,0.587266753697634
"cox","refit","training",12,0.04,0.582967449048651
"cox","refit","training",12,0.05,0.578577632722847
"cox","refit","training",12,0.06,0.574094416049686
"cox","refit","training",12,0.07,0.569514786114737
"cox","refit","training",12,0.08,0.564835599007288
"cox","refit","training",12,0.09,0.560053572622753
"cox","refit","training",12,0.1,0.555165278985228
"cox","refit","training",12,0.11,0.550167136052478
"cox","refit","training",12,0.12,0.545194208580513
"cox","refit","training",12,0.13,0.540282138654953
"cox","refit","training",12,0.14,0.535137240192401
"cox","refit","training",12,0.15,0.529715704877777
"cox","refit","training",12,0.16,0.524938866075381
"cox","refit","training",12,0.17,0.51913397392542
"cox","refit","training",12,0.18,0.513875127637846
"cox","refit","training",12,0.19,0.508298246107442
"cox","refit","training",12,0.2,0.502860714825892
"cox","refit","training",12,0.21,0.497067038850026
"cox","refit","training",12,0.22,0.490276006706958
"cox","refit","training",12,0.23,0.482178097581129
"cox","refit","training",12,0.24,0.477402505775967
"cox","refit","training",12,0.25,0.471287532499962
"cox","refit","training",12,0.26,0.466211565698843
"cox","refit","training",12,0.27,0.463350771081054
"cox","refit","training",12,0.28,0.458104546383694
"cox","refit","training",12,0.29,0.453142005972027
"cox","refit","training",12,0.3,0.446620296572843
"cox","refit","training",12,0.31,0.439658094867446
"cox","refit","training",12,0.32,0.437377276773532
"cox","refit","training",12,0.33,0.434107164336855
"cox","refit","training",12,0.34,0.425068857617519
"cox","refit","training",12,0.35,0.422838382051133
"cox","refit","training",12,0.36,0.417161349175991
"cox","refit","training",12,0.37,0.408409156755187
"cox","refit","training",12,0.38,0.401172065995512
"cox","refit","training",12,0.39,0.399894189466088
"cox","refit","training",12,0.4,0.389175759569288
"cox","refit","training",12,0.41,0.385031154034069
"cox","refit","training",12,0.42,0.371285958344492
"cox","refit","training",12,0.43,0.359519791520175
"cox","refit","training",12,0.44,0.352487601040879
"cox","refit","training",12,0.45,0.345607748173859
"cox","refit","training",12,0.46,0.33944366814075
"cox","refit","training",12,0.47,0.335679920172573
"cox","refit","training",12,0.48,0.337222343167595
"cox","refit","training",12,0.49,0.333462830775329
"cox","refit","training",12,0.5,0.331039791197799
"cox","refit","training",12,0.51,0.32991426186934
"cox","refit","training",12,0.52,0.32020973112771
"cox","refit","training",12,0.53,0.309241360294911
"cox","refit","training",12,0.54,0.299644938846914
"cox","refit","training",12,0.55,0.294510857524904
"cox","refit","training",12,0.56,0.291536787749049
"cox","refit","training",12,0.57,0.279162161863995
"cox","refit","training",12,0.58,0.274426906387702
"cox","refit","training",12,0.59,0.268178734319274
"cox","refit","training",12,0.6,0.261476841469726
"cox","refit","training",12,0.61,0.249728274017294
"cox","refit","training",12,0.62,0.236559908712876
"cox","refit","training",12,0.63,0.237162359113875
"cox","refit","training",12,0.64,0.229868509749762
"cox","refit","training",12,0.65,0.219526832051636
"cox","refit","training",12,0.66,0.21411282621553
"cox","refit","training",12,0.67,0.211096382528445
"cox","refit","training",12,0.68,0.206889377610815
"cox","refit","training",12,0.69,0.20099750221026
"cox","refit","training",12,0.7,0.187163978494624
"cox","refit","training",12,0.71,0.179232664392944
"cox","refit","training",12,0.72,0.1786116028164
"cox","refit","training",12,0.73,0.167080386838451
"cox","refit","training",12,0.74,0.159565624522244
"cox","refit","training",12,0.75,0.148435004790802
"cox","refit","training",12,0.76,0.147963815233913
"cox","refit","training",12,0.77,0.131150089498113
"cox","refit","training",12,0.78,0.122826161085726
"cox","refit","training",12,0.79,0.112750676165974
"cox","refit","training",12,0.8,0.107044669040637
"cox","refit","training",12,0.81,0.0932721348301629
"cox","refit","training",12,0.82,0.0833881453519408
"cox","refit","training",12,0.83,0.0862589855815177
"cox","refit","training",12,0.84,0.0733424211876832
"cox","refit","training",12,0.85,0.061097243556921
"cox","refit","training",12,0.86,0.0620207969172096
"cox","refit","training",12,0.87,0.0764160622256156
"cox","refit","training",12,0.88,0.0699671445639188
"cox","refit","training",12,0.89,0.0668172553253199
"cox","refit","training",12,0.9,0.0483150921658986
"cox","refit","training",12,0.91,0.0434898944643568
"cox","refit","training",12,0.92,0.0604838709677419
"cox","refit","training",12,0.93,0.0421947004608294
"cox","refit","training",12,0.94,0.0490591397849462
"cox","refit","training",12,0.95,0.03125
"cox","refit","training",12,0.96,0.0302419354838709
"cox","refit","training",12,0.97,0.0403225806451613
"cox","refit","training",12,0.98,0.0272177419354839
"cox","refit","training",12,0.99,0.0131048387096774
"cox","refit","validation",12,0.01,0.558080808080808
"cox","refit","validation",12,0.02,0.553571428571429
"cox","refit","validation",12,0.03,0.548969072164949
"cox","refit","validation",12,0.04,0.544270833333333
"cox","refit","validation",12,0.05,0.539473684210526
"cox","refit","validation",12,0.06,0.534574468085106
"cox","refit","validation",12,0.07,0.529569892473118
"cox","refit","validation",12,0.08,0.52445652173913
"cox","refit","validation",12,0.09,0.519639868758399
"cox","refit","validation",12,0.1,0.515264526225453
"cox","refit","validation",12,0.11,0.50995397903915
"cox","refit","validation",12,0.12,0.505083550047031
"cox","refit","validation",12,0.13,0.499580246395366
"cox","refit","validation",12,0.14,0.490573536241203
"cox","refit","validation",12,0.15,0.485588053711993
"cox","refit","validation",12,0.16,0.480579987888456
"cox","refit","validation",12,0.17,0.475548524157406
"cox","refit","validation",12,0.18,0.467346616065781
"cox","refit","validation",12,0.19,0.462326600396678
"cox","refit","validation",12,0.2,0.454259072580645
"cox","refit","validation",12,0.21,0.44412317816112
"cox","refit","validation",12,0.22,0.437875377715709
"cox","refit","validation",12,0.23,0.433901962619009
"cox","refit","validation",12,0.24,0.428749003846021
"cox","refit","validation",12,0.25,0.41952111739275
"cox","refit","validation",12,0.26,0.412875587592914
"cox","refit","validation",12,0.27,0.412075261064725
"cox","refit","validation",12,0.28,0.410118739577943
"cox","refit","validation",12,0.29,0.408449469608676
"cox","refit","validation",12,0.3,0.408826164874552
"cox","refit","validation",12,0.31,0.404192490617189
"cox","refit","validation",12,0.32,0.391448432378817
"cox","refit","validation",12,0.33,0.382731780474712
"cox","refit","validation",12,0.34,0.369948065830918
"cox","refit","validation",12,0.35,0.365238651291782
"cox","refit","validation",12,0.36,0.360508326970796
"cox","refit","validation",12,0.37,0.354848076130531
"cox","refit","validation",12,0.38,0.352879587877854
"cox","refit","validation",12,0.39,0.351112176097303
"cox","refit","validation",12,0.4,0.341458161014612
"cox","refit","validation",12,0.41,0.332024617996604
"cox","refit","validation",12,0.42,0.31989247311828
"cox","refit","validation",12,0.43,0.31891356551798
"cox","refit","validation",12,0.44,0.323738803790485
"cox","refit","validation",12,0.45,0.3048806032677
"cox","refit","validation",12,0.46,0.311786228828449
"cox","refit","validation",12,0.47,0.301063997655598
"cox","refit","validation",12,0.48,0.299627791563275
"cox","refit","validation",12,0.49,0.288899430740038
"cox","refit","validation",12,0.5,0.286290322580645
"cox","refit","validation",12,0.51,0.2800362080316
"cox","refit","validation",12,0.52,0.273857526881721
"cox","refit","validation",12,0.53,0.26372683596431
"cox","refit","validation",12,0.54,0.266479663394109
"cox","refit","validation",12,0.55,0.272401433691756
"cox","refit","validation",12,0.56,0.268695014662757
"cox","refit","validation",12,0.57,0.272224306076519
"cox","refit","validation",12,0.58,0.246927803379416
"cox","refit","validation",12,0.59,0.243312352478364
"cox","refit","validation",12,0.6,0.237903225806452
"cox","refit","validation",12,0.61,0.23904052936311
"cox","refit","validation",12,0.62,0.24151103565365
"cox","refit","validation",12,0.63,0.242589363557105
"cox","refit","validation",12,0.64,0.237455197132616
"cox","refit","validation",12,0.65,0.232718894009217
"cox","refit","validation",12,0.66,0.240275142314991
"cox","refit","validation",12,0.67,0.2408357771261
"cox","refit","validation",12,0.68,0.237399193548387
"cox","refit","validation",12,0.69,0.234651404786681
"cox","refit","validation",12,0.7,0.21505376344086
"cox","refit","validation",12,0.71,0.199249165739711
"cox","refit","validation",12,0.72,0.18721198156682
"cox","refit","validation",12,0.73,0.178912783751493
"cox","refit","validation",12,0.74,0.15818858560794
"cox","refit","validation",12,0.75,0.157258064516129
"cox","refit","validation",12,0.76,0.144489247311828
"cox","refit","validation",12,0.77,0.136746143057503
"cox","refit","validation",12,0.78,0.131964809384164
"cox","refit","validation",12,0.79,0.12173579109063
"cox","refit","validation",12,0.8,0.104838709677419
"cox","refit","validation",12,0.81,0.0834040747028862
"cox","refit","validation",12,0.82,0.0613799283154122
"cox","refit","validation",12,0.83,0.0547912713472485
"cox","refit","validation",12,0.84,0.0473790322580645
"cox","refit","validation",12,0.85,0.0268817204301075
"cox","refit","validation",12,0.86,0.0299539170506912
"cox","refit","validation",12,0.87,0.00496277915632755
"cox","refit","validation",12,0.88,0.0456989247311828
"cox","refit","validation",12,0.89,0.0355571847507331
"cox","refit","validation",12,0.9,0.0201612903225807
"cox","refit","validation",12,0.91,0.0479390681003584
"cox","refit","validation",12,0.92,0.0846774193548387
"cox","refit","validation",12,0.93,0.0806451612903226
"cox","refit","validation",12,0.94,0.0645161290322581
"cox","refit","validation",12,0.95,0.0604838709677419
"cox","refit","validation",12,0.96,0.0443548387096774
"cox","refit","validation",12,0.97,0.0362903225806452
"cox","refit","validation",12,0.98,0.032258064516129
"cox","refit","validation",12,0.99,0.0201612903225806
"cox","external","validation",12,0.01,0.558080808080808
"cox","external","validation",12,0.02,0.553571428571429
"cox","external","validation",12,0.03,0.548969072164949
"cox","external","validation",12,0.04,0.544270833333333
"cox","external","validation",12,0.05,0.539473684210526
"cox","external","validation",12,0.06,0.534574468085106
"cox","external","validation",12,0.07,0.529569892473118
"cox","external","validation",12,0.08,0.52445652173913
"cox","external","validation",12,0.09,0.519230769230769
"cox","external","validation",12,0.1,0.513888888888889
"cox","external","validation",12,0.11,0.508426966292135
"cox","external","validation",12,0.12,0.502840909090909
"cox","external","validation",12,0.13,0.497126436781609
"cox","external","validation",12,0.14,0.491279069767442
"cox","external","validation",12,0.15,0.485294117647059
"cox","external","validation",12,0.16,0.479945879326975
"cox","external","validation",12,0.17,0.475403431080068
"cox","external","validation",12,0.18,0.469153433583404
"cox","external","validation",12,0.19,0.462749115160898
"cox","external","validation",12,0.2,0.456184688777828
"cox","external","validation",12,0.21,0.450538148031156
"cox","external","validation",12,0.22,0.444850332615965
"cox","external","validation",12,0.23,0.437902431615167
"cox","external","validation",12,0.24,0.422682390882283
"cox","external","validation",12,0.25,0.41134303183639
"cox","external","validation",12,0.26,0.405472511284525
"cox","external","validation",12,0.27,0.405574748813812
"cox","external","validation",12,0.28,0.393415127286095
"cox","external","validation",12,0.29,0.387783551993705
"cox","external","validation",12,0.3,0.378060195852535
"cox","external","validation",12,0.31,0.37233538694257
"cox","external","validation",12,0.32,0.370172829375865
"cox","external","validation",12,0.33,0.360655079967692
"cox","external","validation",12,0.34,0.355285145562673
"cox","external","validation",12,0.35,0.347723775593662
"cox","external","validation",12,0.36,0.338165778203025
"cox","external","validation",12,0.37,0.340505557061534
"cox","external","validation",12,0.38,0.328876478520279
"cox","external","validation",12,0.39,0.306000319903898
"cox","external","validation",12,0.4,0.306265638736728
"cox","external","validation",12,0.41,0.303285037361035
"cox","external","validation",12,0.42,0.287846861912192
"cox","external","validation",12,0.43,0.276181954450206
"cox","external","validation",12,0.44,0.270658418029165
"cox","external","validation",12,0.45,0.262025496904529
"cox","external","validation",12,0.46,0.255664128927609
"cox","external","validation",12,0.47,0.251467903046794
"cox","external","validation",12,0.48,0.239155581260844
"cox","external","validation",12,0.49,0.226688508064516
"cox","external","validation",12,0.5,0.222645161290323
"cox","external","validation",12,0.51,0.210636581443788
"cox","external","validation",12,0.52,0.212248714352501
"cox","external","validation",12,0.53,0.196908215696822
"cox","external","validation",12,0.54,0.198571419380573
"cox","external","validation",12,0.55,0.207498770117366
"cox","external","validation",12,0.56,0.201429618768328
"cox","external","validation",12,0.57,0.203590126254968
"cox","external","validation",12,0.58,0.19275556216243
"cox","external","validation",12,0.59,0.183396712999388
"cox","external","validation",12,0.6,0.194630212431157
"cox","external","validation",12,0.61,0.195381231671554
"cox","external","validation",12,0.62,0.188133804432616
"cox","external","validation",12,0.63,0.192202254503481
"cox","external","validation",12,0.64,0.177755376344086
"cox","external","validation",12,0.65,0.183441558441558
"cox","external","validation",12,0.66,0.170133123814042
"cox","external","validation",12,0.67,0.152420556704005
"cox","external","validation",12,0.68,0.134341977196885
"cox","external","validation",12,0.69,0.133251638461398
"cox","external","validation",12,0.7,0.122983870967742
"cox","external","validation",12,0.71,0.116379310344827
"cox","external","validation",12,0.72,0.105205278592375
"cox","external","validation",12,0.73,0.0964023004661842
"cox","external","validation",12,0.74,0.0887887413029729
"cox","external","validation",12,0.75,0.0766129032258065
"cox","external","validation",12,0.76,0.0766129032258065
"cox","external","validation",12,0.77,0.0652173913043478
"cox","external","validation",12,0.78,0.0483870967741936
"cox","external","validation",12,0.79,0.0347542242703533
"cox","external","validation",12,0.8,0.0322580645161291
"cox","external","validation",12,0.81,0.0388370118845501
"cox","external","validation",12,0.82,0.0161290322580645
"cox","external","validation",12,0.83,0.0199240986717266
"cox","external","validation",12,0.84,0.0292338709677418
"cox","external","validation",12,0.85,0.0551075268817204
"cox","external","validation",12,0.86,0.0622119815668202
"cox","external","validation",12,0.87,0.049317617866005
"cox","external","validation",12,0.88,0.0860215053763441
"cox","external","validation",12,0.89,0.0718475073313783
"cox","external","validation",12,0.9,0.0483870967741935
"cox","external","validation",12,0.91,0.0273297491039426
"cox","external","validation",12,0.92,0.00806451612903222
"cox","external","validation",12,0.93,0.0432027649769584
"cox","external","validation",12,0.94,0.0255376344086021
"cox","external","validation",12,0.95,0.0846774193548387
"cox","external","validation",12,0.96,0.0725806451612903
"cox","external","validation",12,0.97,0.0685483870967742
"cox","external","validation",12,0.98,0.0443548387096774
