name,GSM1620822,GSM1620823,GSM1620824,GSM1620819,GSM1620820,GSM1620821,GSM1620912,GSM1620913,GSM1620914,GSM1620915,GSM1620916,GSM1620917
HSH2D,7.704867,7.91082,7.578615,8.416654,8.007935,8.455672,7.792535,10.189548,6.994373,7.407447,7.434152,6.264533
TRNT1,7.258789,7.25318,7.567389,7.426049,7.419291,7.085571,6.189764,4.750971,5.492322,6.440314,7.146966,5.426964
TMEM163,3.919774,5.48855,3.771494,4.081901,3.900581,4.851117,6.373146,5.334927,3.34779,3.75293,6.134789,6.165844
ARHGAP5,5.407565,6.927368,6.681943,6.535275,6.630623,7.082257,7.834418,7.747814,7.687847,5.58214,8.838706,5.857458
HERPUD2,10.65238,10.241265,10.604916,10.680434,10.506068,10.672386,7.478433,6.961385,10.734284,10.696069,10.476121,10.09536
JMJD6,3.332191,3.430895,3.418008,3.361696,4.119281,3.810177,4.67571,5.736405,5.137927,4.038614,3.314302,4.29527
SRCAP,4.161817,4.369101,4.618646,3.899777,3.872577,4.045754,4.663716,5.587343,5.0219,4.303088,4.170103,4.365861
MAP3K6,6.057868,6.237643,6.220577,5.910338,5.92169,5.979712,6.307551,6.901929,6.525807,6.504117,5.6926,6.856981
ARSG,5.868009,6.916464,6.662849,6.4416,6.10657,7.027752,6.595095,6.338196,4.596663,6.994397,7.291716,5.620557
ZNF101,8.539033,9.420932,9.021725,8.770198,8.647036,9.983439,6.773345,7.2818,7.603919,8.863279,8.29965,9.663267
PTPN11,3.664241,3.535894,3.156317,3.847706,3.454702,3.208622,2.745649,4.365558,3.420108,3.881827,3.711662,4.188868
KLHDC7B,5.617546,5.887718,5.827473,5.556873,4.749524,5.633675,6.931991,6.111524,5.593708,5.300905,5.743908,5.581922
ATAD3A,6.531341,6.869341,7.298111,7.128695,6.571066,6.922158,5.523346,5.831297,6.426257,6.787467,6.584961,6.327059
ZNF626,8.35113,8.024295,7.225426,6.977666,9.141052,7.421852,6.233996,5.452773,11.271202,7.035212,8.032579,8.068311
PHC3,6.341931,7.063056,7.409694,7.27098,5.891151,7.906054,5.99471,5.980806,6.268546,7.539518,6.940519,7.000857
IL11RA,8.375968,8.849947,8.39088,8.42196,8.259499,8.767416,6.586048,6.361166,6.311356,8.759903,8.109271,7.627523
TNFRSF10A,7.582911,7.508473,7.607876,7.573289,7.500297,7.729061,6.792111,5.31524,5.596254,7.11043,8.021456,6.046201
RAD51L3-RFFL,6.776151,6.894746,6.28572,6.249071,6.485376,6.426662,6.011647,7.832025,6.223988,6.103374,6.134788,5.998435
HPS4,7.43358,6.721612,7.311257,7.336934,6.01708,7.710687,6.960444,5.717396,5.995885,7.106554,6.716242,6.895848
UHMK1,5.790931,5.365564,5.764154,5.353627,6.122356,6.032104,5.685546,6.597504,6.376715,6.051195,6.198882,6.056659
TXNDC2,4.552242,4.785515,5.104431,4.518131,4.982114,4.671675,6.315145,6.615801,5.529724,5.19915,4.807471,5.627864
NAV3,4.431591,3.469633,6.453333,4.794658,5.378958,4.526649,6.836389,7.77775,8.266945,6.793914,4.2379,4.946518
C5orf22,4.159888,3.826695,3.344812,4.776871,4.077948,4.165094,7.471321,6.87416,4.43862,2.826636,3.660385,3.678952
PCDHGB7,2.073366,2.319477,2.229252,2.089045,1.986301,2.070969,3.160365,2.623039,2.020578,2.335782,2.150138,1.922609
ERC1,3.530685,3.576716,3.586873,3.490886,3.569703,3.44384,4.204182,4.329271,4.811041,3.670216,3.442563,4.149324
FLCN,11.099498,10.843911,10.700037,11.715322,11.351197,10.725925,7.126934,6.696345,10.712949,11.439754,11.656896,11.78219
JMJD1C-AS1,4.555176,4.546717,6.320349,4.610993,5.38822,4.66069,5.677558,3.889874,6.123458,5.029256,3.962361,6.350171
LRRC7,3.31592,2.956976,3.13843,2.900677,3.078357,3.075626,3.078448,4.971898,4.20184,3.318273,3.201557,4.615237
SH2D3C,7.549984,7.282229,7.834573,7.218227,6.744223,6.693874,6.827275,7.320973,6.208663,6.333163,6.647624,7.219083
PPP1R3B,3.548196,3.25816,3.182873,3.314736,3.068873,3.462373,5.786566,3.468906,3.428625,3.630037,3.34554,3.912468
SLC9A7,6.267187,6.041878,6.23189,5.907961,6.273891,6.02045,6.972328,6.526246,5.820379,6.066976,7.489789,8.521709
IGSF3,4.785786,4.688383,4.897713,4.784597,4.903811,4.898683,5.975436,5.947058,4.907779,5.452365,5.037951,5.407424
RFX6,3.591301,3.39853,3.82169,3.431461,3.514375,3.50778,6.901732,5.47955,5.03085,3.624634,3.368696,3.866594
DIRC1,2.701569,2.429019,2.536401,2.727184,3.013286,2.731347,3.906293,5.373493,4.817668,2.472923,2.337548,2.942928
DNAJB7,4.23048,4.222596,5.409303,4.642548,4.476505,5.047685,3.608117,6.00678,7.006687,3.691226,3.33823,2.900837
UCN3,5.09561,5.211652,4.817571,4.98954,5.410958,5.048134,4.57793,6.593239,6.104341,5.710586,5.383035,5.963658
DIP2A,6.618554,5.996086,6.668302,6.642114,6.286078,6.644368,5.581223,5.622542,6.490676,6.094597,6.971405,6.083203
USP28,6.052944,5.551486,5.821199,6.271068,5.857837,5.864452,3.935802,4.897533,4.033336,6.038393,6.695233,4.80484
CASC5,5.560057,5.438858,4.990927,7.176541,6.097,5.769082,4.150613,4.744199,4.376855,7.488801,4.308746,4.417891
SENP8,3.008471,3.780787,3.361306,3.843965,3.728454,3.097914,5.961183,4.324454,7.107561,6.304813,3.77396,3.432044
GRHL1,3.111492,3.478655,3.156537,3.367664,3.988622,2.83579,3.863788,4.546346,4.749331,3.57319,3.036342,3.323172
CNBD2,2.762259,2.772659,2.526072,2.954743,2.407723,2.77817,7.970542,7.940561,3.365713,2.912511,2.964651,3.200199
CASKIN1,9.770314,9.570155,9.909956,9.631947,10.941707,9.46042,7.583236,7.560693,8.237842,8.167674,8.564139,8.65595
CACNA2D4,6.441409,6.394076,6.803283,6.612807,5.074775,6.81395,5.714799,5.081786,5.413134,6.022775,4.654163,5.733877
ARL11,2.702147,3.296516,2.229725,2.9262,2.545088,3.260994,4.759233,2.995749,3.36779,2.494254,2.428972,9.681161
SLC2A13,4.666019,7.150956,6.205625,6.311739,7.31949,5.036827,5.781293,5.755225,7.216085,6.736117,8.619978,10.214096
NIPA1,4.222333,4.230701,4.387959,3.950644,3.796438,4.186753,3.706836,5.181767,4.183749,4.193544,4.853078,4.175647
TUBA3FP,5.160186,5.081722,4.657266,4.058533,4.725644,3.983639,5.204618,4.499928,5.180766,4.26145,3.827241,5.010219
CARD16,9.480895,9.034996,9.532038,9.542169,9.251517,9.397925,10.959006,6.237115,6.97636,8.668627,9.399125,6.057813
DUSP19,3.660663,4.414006,4.253648,4.491624,4.739454,3.211763,6.728113,4.86769,3.935699,6.030236,2.542783,2.906129
CYB5D1,6.847574,6.585029,6.692923,7.366726,6.87666,7.141326,5.780291,8.121578,6.470946,6.51329,6.092282,5.542076
NMNAT2,4.885828,4.744199,5.524469,4.15638,5.828229,4.67032,5.146087,5.417114,4.811041,4.7224,4.540524,4.448449
SLC4A1,3.394187,3.513235,3.517301,3.543244,3.545433,3.483629,3.856655,4.398363,4.180299,4.662729,3.545031,3.994331
CREG2,4.97435,5.972366,5.42923,5.433205,4.175154,3.184969,5.057322,6.438737,4.79904,3.892871,5.311415,4.164449
RXFP1,2.205929,2.320901,2.109552,2.077157,3.226027,2.47148,5.283107,6.959188,2.657939,2.209817,2.370112,3.356847
SPEF2,7.818309,7.545055,7.856108,7.667294,6.985639,7.386175,6.323205,6.850273,5.684377,6.619215,6.609942,6.075407
CEP170,5.438096,5.620367,5.457729,5.276481,5.442999,5.389631,6.196564,8.022592,6.057868,5.709453,5.275746,8.832873
DTD1,3.629381,4.26823,3.703575,4.605806,4.02729,5.187502,4.186734,4.141596,4.180986,3.982891,3.853678,4.001783
CASC4,7.611706,7.001244,7.673276,7.160687,8.139672,6.563723,5.958675,8.140733,8.547946,6.958279,6.791679,7.441734
FGF1,3.115894,2.996601,3.371857,2.800892,3.784236,3.058474,8.188816,5.91208,6.194539,3.422956,3.05734,6.939456
ARPP21,3.060717,2.845469,2.819248,4.082877,6.227704,4.285308,5.2407,5.823479,5.321957,3.925762,2.609603,7.543181
RHOXF1,4.682907,6.759577,6.699137,6.767608,6.207237,6.858192,6.198175,6.296231,5.493294,6.873188,7.104755,6.595692
ADAMTS17,4.525626,4.410102,4.218898,4.446869,4.357426,4.642278,5.450689,5.791603,5.024338,5.510122,4.498226,5.956609
SNHG7,5.556324,5.23617,5.802579,5.220841,5.3405,6.324387,6.121099,4.883172,6.234212,5.654662,5.756767,5.339435
DHH,4.168432,4.360466,4.508475,4.03052,3.964689,4.131601,4.451172,4.958484,4.825696,4.919703,4.509571,4.811735
ABRA,6.562905,6.515582,5.647692,6.2131,5.593,5.267174,6.424576,6.364397,7.634513,5.459215,5.601904,5.673703
KLHDC1,7.021089,7.026912,8.58851,8.019892,6.881906,7.380131,6.509298,5.844886,6.953816,5.18053,8.496469,4.837204
RICTOR,5.284167,5.85521,6.415602,6.253924,5.478063,6.99373,6.269518,4.937218,7.167631,8.388241,7.325144,5.584572
PCDHGA4,5.23389,4.137016,3.792927,4.378951,2.809415,4.435501,6.232849,5.472863,8.208092,3.793231,3.63371,3.256834
NETO1,2.399808,2.850406,3.321318,3.002474,3.10584,3.661028,5.058489,4.761607,4.877789,3.063249,3.438028,6.390845
WWP2,3.786431,4.074513,4.145403,4.108953,3.037671,4.445181,5.484662,3.578728,3.284751,3.615883,6.531256,3.823648
ST7L,5.489518,7.065472,7.074639,6.507521,5.802235,5.861645,5.937233,6.30684,4.409339,3.126806,5.387679,6.708752
C2orf15,4.559161,4.661609,4.967185,4.702441,4.99543,4.785103,5.408257,7.761548,6.239385,4.902702,4.708429,4.804204
KCNH8,5.066886,10.472072,4.740241,5.587793,3.428081,5.177845,5.084602,5.716296,3.530101,3.925762,4.857749,3.776555
MCF2L,3.113708,3.492391,3.331846,3.012191,3.175914,3.020394,4.355229,3.393114,3.757175,3.901643,3.734769,4.094995
SLCO6A1,3.786008,3.623582,3.828873,3.699716,4.24382,5.005797,6.53807,4.757127,5.761061,3.906725,4.025319,5.256685
PP2D1,5.18982,4.976718,4.187439,4.72333,5.690292,5.052732,5.285049,6.800752,6.381577,4.907386,4.644111,5.270687
KLC3,5.086582,4.827373,5.14005,5.03399,5.567666,4.804254,6.47361,6.113044,5.869838,5.484867,5.019694,5.777965
CIB3,3.552475,3.661028,3.28867,3.200291,3.459944,3.425852,4.887817,3.285619,3.366697,3.797016,3.461313,4.097412
CADM2,4.38704,3.293247,4.032788,3.316423,3.81669,4.15778,4.261256,6.781078,5.502694,4.041989,4.373084,3.606419
C9orf66,3.76273,3.934223,4.061559,4.901939,4.787614,4.034143,6.790022,6.405664,7.094742,4.183985,3.385316,4.493925
HDAC9,3.065589,3.503119,3.445402,4.635602,3.511787,3.24327,4.342941,5.224376,3.932956,4.115963,3.242814,3.967564
SLC16A11,5.443219,5.604042,5.450101,5.317388,5.848635,5.581516,5.531224,7.33745,6.518873,6.148711,5.38853,6.681796
TMEM67,2.73083,3.167093,4.410476,3.740828,4.685644,3.448707,6.26297,3.463985,5.510843,3.357117,3.002808,3.650437
HS6ST2,2.314892,2.434141,2.837284,2.660992,2.494254,2.404789,4.89935,4.802518,2.537273,2.667391,2.419153,2.515621
CAMKK1,4.453617,4.514276,4.234717,4.12941,4.701194,4.177818,6.72966,7.247456,4.848666,4.810521,4.195943,5.595651
ZNF625,5.431642,5.648333,4.856053,5.42849,4.087604,4.5395,6.177362,6.456249,9.330619,5.104662,4.717161,5.340153
ZNF563,5.987324,4.750402,3.841189,3.841588,5.854029,4.403439,3.218256,5.878702,4.478928,3.812405,4.928435,4.957427
LIN9,3.675398,3.730247,3.192448,3.472762,3.59846,3.730529,6.075164,3.918659,3.752401,4.422181,3.869434,4.406337
CLEC4D,3.515481,4.12584,4.472275,4.40106,5.88939,3.274352,5.048729,4.992884,8.917108,7.321889,4.89428,4.203694
SLC25A27,3.420471,3.221178,4.08076,3.069518,3.530846,3.618787,5.703232,6.564035,4.511959,3.403103,3.69081,5.336036
GPRC6A,4.183496,4.18772,4.557311,4.062957,4.109062,4.05814,6.020825,5.043697,4.593686,4.376895,4.261711,4.608271
RAET1E,3.626992,3.129737,3.12297,3.144037,3.858423,4.157338,6.088112,5.530568,4.790675,3.541895,3.112591,5.135212
SLC44A5,3.212423,3.219082,3.461607,3.379658,3.163614,3.167479,5.440852,7.042446,3.856186,3.754438,3.331256,3.215601
ZNF417,3.853268,3.046545,4.077437,4.068349,3.251174,2.30052,3.80202,3.119273,3.331145,3.552251,2.729125,3.973981
ZNF781,4.521763,5.340587,7.157051,4.84269,6.740457,4.897526,5.316505,4.482689,5.008083,3.468489,6.872189,8.24077
HELB,8.194555,7.371525,7.655893,7.609087,8.109399,7.494147,7.363544,7.728013,7.266904,7.567125,8.48161,7.381238
SEC62,8.522339,8.134159,8.374017,8.762078,9.105336,7.980996,6.238064,7.335835,7.381468,2.943,8.883504,5.948699
TRDN,2.436925,2.520562,2.64782,2.620191,2.731328,2.409929,7.631811,8.340942,3.715749,6.318068,2.752021,3.00307
SOCS4,3.985349,4.569163,5.495971,5.296587,4.476934,4.796002,4.323783,3.282618,4.684799,5.460182,3.635475,4.294083
C8orf31,5.632077,4.448212,4.105323,4.801811,4.698909,3.690549,6.293237,4.937468,6.537036,4.300981,3.814998,4.450993
ZNF547,3.507848,3.209073,3.138833,3.179211,2.922836,2.947744,3.527467,3.189427,2.387795,2.816788,4.063803,2.500218
SIM1,3.946206,3.583916,3.725483,3.567232,3.409708,4.022325,4.312763,4.887554,3.70691,4.297257,3.779964,4.087757
PROM2,5.198858,5.805267,6.262211,6.46297,7.506544,6.19559,6.70115,5.490436,10.021667,5.058911,8.131656,7.405813
TLR4,4.701131,5.449635,5.504749,5.714574,4.949481,4.90581,5.675112,4.897093,6.052376,5.461678,5.827322,6.169538
TSNARE1,3.651099,4.352751,3.816704,3.751689,3.97705,4.089721,4.931221,4.244608,4.447448,4.687092,4.422282,4.677985
CAPN13,3.01554,2.871886,2.644928,2.944629,2.854456,3.019273,5.16076,5.798436,3.144344,3.393292,2.794049,6.330087
STMN1,5.950538,5.238554,5.044407,3.635985,3.468639,3.838931,4.766704,3.830904,3.720787,4.260905,3.456916,3.940966
SIGLEC10,6.235089,6.219944,6.740801,6.525679,6.174256,5.785714,5.564108,7.06883,6.944404,6.473813,5.82458,6.489327
RFX4,3.948867,3.708296,3.448369,3.694397,4.588579,3.973945,6.568971,4.181765,5.119536,4.836071,5.652132,4.364064
WFIKKN1,5.753063,5.889125,5.671214,5.376049,5.712046,5.774528,5.450354,6.442997,6.453894,6.117108,5.575929,6.480611
SENP1,5.719918,5.75298,5.546678,5.673824,5.913355,5.267451,4.963101,7.722964,4.982535,6.370797,5.877722,5.082974
KLF14,3.02031,3.087625,2.90616,2.847384,3.065384,3.210075,6.011711,4.224835,3.075714,3.965364,2.999067,3.40608
NXNL2,4.246601,4.442101,3.866037,3.869972,5.217058,4.46627,5.868591,5.224486,7.197524,5.105191,4.494834,6.311376
BRS3,3.038754,3.042217,3.231253,3.052218,3.097126,3.097002,4.004226,4.415228,3.893544,2.952877,3.066632,3.624505
LINC00205,3.602901,3.72649,3.37354,2.991093,3.157867,3.38096,4.008488,3.74899,4.162628,3.912561,3.516926,3.752925
TMX3,5.265416,5.22215,5.59517,6.600469,4.386752,5.607228,7.085782,7.776633,6.058934,8.024851,6.262886,2.636167
ZNF396,2.929303,2.990199,3.380524,2.976819,3.092945,2.88762,5.643045,7.09599,3.237,3.533779,3.066477,3.825413
SLC26A7,2.43377,2.179391,2.503464,2.824428,2.379966,2.445522,2.418783,6.66975,2.401598,2.615185,2.615557,2.641313
SNX18,2.986912,3.172569,3.192528,3.289238,3.076024,3.329167,4.379766,4.887554,3.297113,3.414171,3.335455,3.199394
FBXO39,4.016285,3.996515,3.877,4.131673,3.971649,3.568432,4.278762,5.406284,4.871899,4.184277,4.114765,4.480694
B3GNT6,5.895776,5.718698,5.402027,5.382011,5.422049,5.523029,5.858092,7.119627,5.972874,6.185454,5.393623,6.204936
DENND1B,6.004977,6.475184,6.134698,7.059659,5.339757,5.935479,6.609217,8.210479,7.418294,5.872022,6.100011,3.802022
ZNF619,3.85421,4.69994,5.431126,4.435965,4.423356,3.859718,7.289946,7.188998,3.952367,6.280974,3.77396,4.770735
ICK,2.550321,2.472297,2.892172,2.065218,1.939983,2.44473,6.503574,3.750983,2.234823,2.678371,2.262018,2.494689
FAM71D,4.246942,3.393229,2.894393,3.50031,4.535307,4.007047,5.19934,4.276087,5.327785,4.447004,3.445721,4.160293
BCL2L14,3.640643,2.679495,2.321499,3.07142,3.878081,2.757866,5.359381,3.843171,4.993234,3.42085,2.920693,4.3962
HS6ST3,5.128699,5.419455,5.234403,5.678573,5.359518,5.419139,6.685085,6.661003,6.992491,5.837887,5.24878,6.46402
SLC26A1,4.013299,5.354365,5.505153,5.133313,5.449102,4.724589,4.713664,5.542601,5.062501,5.122502,5.001289,4.995695
CLDN15,6.722757,7.022898,6.867607,6.928803,6.815462,6.854066,6.258373,6.327372,4.493936,5.234547,6.167053,5.293121
RAB42,5.569551,5.539332,5.733093,5.615393,6.016218,5.439739,5.97473,8.936111,7.272453,7.558723,5.989269,6.561635
PTCHD1,4.193126,3.75976,3.757963,3.508441,4.056296,3.3715,5.274441,5.439996,4.704819,3.999679,3.239061,3.510998
M1AP,4.78264,4.067628,4.512681,4.03554,3.843754,2.842974,5.319791,5.080156,2.860374,2.439985,2.897729,4.038996
ZSCAN4,2.221079,2.431751,2.908801,2.005509,2.826128,2.432497,5.790763,2.572259,2.374349,2.320626,2.328638,2.947531
VWA5B1,4.799332,4.663594,4.30496,4.319356,3.938621,4.469846,7.110362,6.569024,4.709945,5.070456,4.58856,5.743312
LINC00311,4.439572,4.218728,4.160977,4.159313,4.74598,4.08667,5.378853,6.139779,5.306377,4.859961,4.542598,5.074381
HTR6,3.995246,3.915294,4.368787,3.951161,4.202689,4.12426,4.548352,7.871905,4.796649,4.667317,4.277679,4.721976
MAGEB6,1.989593,2.107924,2.497297,2.177405,1.942936,2.298422,8.084924,7.403204,1.930824,2.509358,2.067039,2.295283
LOC101060464,5.317898,5.117424,4.781145,4.837854,5.143169,5.020496,5.039345,7.141,7.1886,5.705349,4.868561,7.480023
RUSC1-AS1,9.056536,9.697595,9.845033,9.450025,8.745464,9.238439,7.647082,5.993504,7.130445,6.534136,8.702703,8.665736
CACNG6,1.946341,2.645134,2.28188,2.322006,2.975235,2.165652,3.474901,5.937937,3.047143,2.796111,2.224663,2.431318
LMNTD1,3.526547,3.998897,3.670527,3.64904,4.133132,3.871364,5.90263,6.867743,6.391807,3.724011,4.088415,4.052726
CIRBP-AS1,5.299262,5.294902,5.044148,5.174109,5.051218,5.000378,5.809393,8.258138,5.586413,5.955067,5.14943,6.079584
AXDND1,2.20126,2.015154,2.352853,2.326724,2.259423,3.33815,4.443119,6.344751,2.535122,2.815245,2.426514,2.760602
ASMTL-AS1,5.23662,5.249562,4.872727,4.909299,5.968929,5.251792,5.13274,4.947298,5.596393,5.00548,4.475503,5.572706
CD200R1,6.114155,5.473771,5.456507,5.343952,6.276835,5.320524,5.573528,6.148969,5.425056,4.31779,6.203661,5.315027
LINC00334,2.494846,2.605866,2.554578,2.794595,2.185401,3.016991,3.584151,4.819285,4.655369,2.704403,2.284632,6.362073
ATOH7,2.106333,2.136174,2.407516,2.056257,2.415399,2.204678,3.111723,3.719844,2.602144,2.30461,2.28701,2.26284
SEC16B,2.763168,2.825394,2.806523,2.937738,3.15504,2.924173,3.491927,2.975023,4.768093,3.510004,2.713744,3.692815
AMER1,5.971099,6.163875,6.192403,6.595254,6.097769,6.13911,6.409057,6.99613,5.325737,4.808379,6.440922,5.692225
NKX6-3,5.322967,5.064468,4.62089,4.80561,5.01082,5.122855,6.130048,8.920443,5.625919,5.666611,5.19087,5.934582
TBATA,4.019952,3.661028,3.817301,3.48703,3.728454,3.789855,4.464119,5.617078,4.666419,4.193544,3.831825,4.367249
EXOC3L2,5.908445,5.817982,5.190287,5.120803,5.649778,5.669474,6.40943,6.808303,7.198282,6.392339,5.635718,6.229255
CABP4,5.521747,6.218006,6.021265,5.712268,5.268836,6.228104,5.297738,4.908153,6.100086,5.428104,5.669373,5.617364
TNFRSF13C,6.26342,5.722103,5.717341,5.750988,6.081758,5.797023,6.298162,8.339222,6.696903,6.020882,5.934092,6.45724
CAMK2N2,5.125523,5.463241,5.049579,5.240599,5.282785,4.93362,6.198917,4.731063,5.419373,5.9838,5.583663,6.224367
ANKRD30BP2,4.167104,4.169989,3.836775,4.46401,4.917855,4.453511,6.280686,5.563774,7.369264,4.380517,3.770315,4.415738
KCNG3,2.453859,2.743019,2.729787,2.341685,2.48962,2.07892,7.030632,5.230863,2.484934,2.361063,2.650684,3.092919
LINC01312,2.249961,2.461618,2.120441,2.469987,3.005596,3.102754,3.625118,4.871027,3.122227,2.613005,2.35691,2.603678
FOXP2,4.936056,4.684238,4.779526,4.801102,5.866222,4.90388,5.897889,6.827572,5.845249,4.979993,4.292516,6.083203
B4GALNT2,4.282197,4.062405,4.570241,4.099249,4.495675,4.30291,5.059938,6.151517,4.85833,5.250971,4.243412,5.238973
FMR1NB,2.567662,2.373576,2.438318,2.483662,3.346589,2.493538,5.73338,3.981277,2.655855,2.963833,2.867696,2.972678
GCSAML,6.461418,5.395693,5.36237,4.795025,7.90554,5.341083,7.43119,6.85577,9.562558,5.504976,5.961091,4.935234
SIGLEC11,5.354639,5.485142,4.356652,4.487994,5.327205,5.018472,7.709435,6.748034,7.348768,5.267284,4.939176,5.496801
IL23R,7.248887,7.756162,9.18468,8.076084,5.593256,7.277882,4.11465,4.332001,3.352967,7.923836,4.68838,5.524823
MAGEB18,2.391264,2.498285,2.215055,2.227721,3.609609,2.372505,2.691444,3.448954,2.242506,2.528936,2.115346,2.963313
CD276,6.413441,6.488697,6.576345,6.268736,6.556773,6.439078,6.143161,7.252221,6.6487,6.924081,6.440066,7.329234
IFNL1,3.265784,3.348221,4.547513,3.824256,3.380307,3.462841,6.078599,6.409676,4.302464,3.624723,3.235591,3.619305
C4orf36,2.947232,2.971753,2.707058,2.410364,2.791293,3.225478,3.828577,4.219337,4.758193,3.077823,2.419197,2.502111
FIGNL1,4.730465,4.986015,6.147191,6.354356,4.524154,4.50931,5.75353,7.462107,4.042043,4.489222,5.527077,3.759913
RIMS1,4.623594,3.275873,4.086828,3.882637,6.000542,3.859718,6.806955,7.312413,7.540051,3.685599,3.209842,3.953862
PITPNM2,5.91706,5.225636,4.804299,4.976476,5.030185,5.195585,8.127795,6.07736,5.684295,5.669975,5.259048,5.675933
PCDH10,2.572617,2.407723,2.441407,2.378193,2.259504,2.435988,5.725813,4.498576,2.765282,3.022592,2.452265,3.590361
TAB3,4.182354,4.172437,4.025634,4.957084,3.87689,4.350019,5.577043,6.609391,3.465175,5.000979,4.092132,4.350119
GRK7,3.300848,3.548334,3.309498,3.271897,4.055194,3.228397,5.88241,4.770801,4.193212,8.547317,3.190168,5.155836
MMEL1,7.11497,7.352377,7.150429,7.390394,6.769236,6.909373,4.79996,5.495585,6.34743,6.40372,6.516283,6.620658
PDE8A,6.623735,7.25196,7.729461,7.076151,6.627754,7.48019,8.003962,6.518553,7.335362,6.107098,7.420065,7.762059
NLRP6,5.173612,4.860374,5.455034,4.875945,5.06766,5.601147,6.482955,6.159373,5.616497,5.179176,5.212949,5.443214
AKNAD1,2.439378,2.389257,2.19941,2.609713,2.635101,2.344131,3.693861,3.257748,5.488002,2.717507,2.531957,3.453869
ZCCHC5,4.773315,4.768027,4.498394,4.455066,4.80786,4.482717,5.578418,6.702778,4.716228,5.131943,4.729367,5.377533
ATRIP,6.664715,7.438267,7.397417,7.486589,7.051556,7.123336,5.69601,7.705844,6.055795,5.415365,7.134987,6.623695
ZIC5,4.199205,4.455129,4.255933,4.860478,4.223515,4.975935,5.86483,5.304864,5.255267,4.971014,4.361145,5.410106
ANGPT1,2.603098,2.889642,2.469416,2.254064,2.398887,2.567255,5.194512,4.576039,2.634804,2.644904,5.340881,3.424585
TEDDM1,3.78522,2.974814,3.368337,3.070732,3.363294,3.328312,6.061848,5.788877,4.654634,3.429734,3.517763,4.189607
LOC149373,4.135952,4.055011,4.327789,3.754686,4.301763,4.329948,4.500916,5.524161,5.540829,4.911292,4.481898,4.996568
GABRG1,2.65346,2.45771,2.321499,2.326726,2.903186,2.593582,4.724354,3.84451,3.289745,3.089276,2.359856,3.576081
